//粤联频道数据收集自网络上的分享260215开通IPV6
新闻HU22,#genre#
旭宝斗地主,https://live.ottiptv.cc/douyu/9804176$cc
欢乐斗地主,https://live.ottiptv.cc/douyu/8324074$cc
斗地主冠军赛,https://live.ottiptv.cc/douyu/488743$cc
围棋素材,https://live.ottiptv.cc/douyu/6399350$cc
围棋泳往,https://live.ottiptv.cc/douyu/692988$cc

天元围棋,http://38.75.136.137:98/gslb/dsdqpub/gztywq.m3u8?auth=testpub$gslb#http://yahao.myqnapcloud.com:4022/udp/239.253.43.98:5146$广东信
天元围棋,http://120.76.248.139/live/bfgd/4200000633.m3u8$北广#http://113.104.186.68:7088/udp/239.253.43.98:5146$广东信

安徽体育,http://112.132.10.54:9901/tsfile/live/1009_1.m3u8$阜阳联

戴长胜掼蛋,https://live.ottiptv.cc/huya/28092053$cc
石头掼蛋,https://live.ottiptv.cc/huya/28092051$cc
赵老师掼蛋,https://live.ottiptv.cc/huya/28092052$cc
龙崎掼蛋,https://live.ottiptv.cc/huya/28092048$cc
掼蛋实战讲解,https://live.ottiptv.cc/huya/28092049$cc

戴长胜掼蛋,https://www.goodiptv.club/huya/28092053$good
石头掼蛋,https://www.goodiptv.club/huya/28092051$good
赵老师掼蛋,https://www.goodiptv.club/huya/28092052$good
龙崎掼蛋,https://www.goodiptv.club/huya/28092048$good
掼蛋实战讲解,https://www.goodiptv.club/huya/28092049$good

戴长胜掼蛋,http://live.iill.top/huya.php?id=28092053$iill
石头掼蛋,http://live.iill.top/huya.php?id=28092051$iill
赵老师掼蛋,http://live.iill.top/huya.php?id=28092052$iill
龙崎掼蛋,http://live.iill.top/huya.php?id=28092048$iill
掼蛋实战讲解,http://live.iill.top/huya.php?id=28092049$iill

浙江民生休闲,http://ali-m-l.cztv.com/channels/lantian/channel06/1080p.m3u8

哑铃塑型,https://i.uik.cc/view.php/e88fd95f75bd9c600fd335b518c82d02.mp4

八段锦1,https://vd4.bdstatic.com/mda-phs3ky6piyqt1fn2/sc/cae_h264/1693230067699248200/mda-phs3ky6piyqt1fn2.mp4
八段锦2,https://sns-video-al.xhscdn.com/01e38d67512b8a510183700384e05fd171_259.mp4
八段锦1,https://vd4.bdstatic.com/mda-phs3ky6piyqt1fn2/sc/cae_h264/1693230067699248200/mda-phs3ky6piyqt1fn2.mp4
八段锦2,https://sns-video-al.xhscdn.com/01e38d67512b8a510183700384e05fd171_259.mp4
八段锦3,https://vd2.bdstatic.com/mda-qdhpe2b03dwh8czp/720p_frame30/h264_cae_acd/1713471112274818510/mda-qdhpe2b03dwh8czp.mp4

太极十二拍,https://vd4.bdstatic.com/mda-kj2uht81cen964qa/mda-kj2uht81cen964qa.mp4

邱慧芳24太极拳,https://vd3.bdstatic.com/mda-pct748r1egmk3c8x/sc/cae_h264/1680067740751400060/mda-pct748r1egmk3c8x.mp4

联通电信,#genre#

凤凰中文,http://223.144.220.183:3000/udp/239.76.246.135:1234$湖南信
凤凰资讯,http://223.144.220.183:3000/udp/239.76.246.134:1234$湖南信

凤凰中文,http://m.061899.xyz/mg/fhzw$mg
凤凰资讯,http://m.061899.xyz/mg/fhzx$mg
凤凰香港,http://m.061899.xyz/mg/fhhk$mg

凤凰中文,http://gd.wsd.gd.cn:1698/hls/96/index.m3u8$汕头移
凤凰资讯,http://gd.wsd.gd.cn:1698/hls/95/index.m3u8$汕头移
凤凰香港,http://gd.wsd.gd.cn:1698/hls/97/index.m3u8$汕头移

凤凰资讯,http://120.76.248.139/live/bfgd/4200000484.m3u8$北广
凤凰中文,http://120.76.248.139/live/bfgd/4200000201.m3u8$北广

中天新闻,http://165.154.226.214:50007/of-4gtv-4gtv009/index.m3u8$165#http://220.135.64.124:5050/of-4gtv-4gtv009/index.m3u8$220
寰宇新闻,http://165.154.226.214:50007/of-litv-longturn14/index.m3u8$165#http://220.135.64.124:5050/of-litv-longturn14/index.m3u8$220
寰宇台湾,http://165.154.226.214:50007/of-4gtv-4gtv156/index.m3u8$165#http://220.135.64.124:5050/of-4gtv-4gtv156/index.m3u8$220
寰宇财经,http://165.154.226.214:50007/of-4gtv-4gtv158/index.m3u8$165#http://220.135.64.124:5050/of-4gtv-4gtv158/index.m3u8$220

东森美洲,http://38.64.72.148/hls/modn/list/2016/chunklist0.m3u8$chunk

镜新闻,https://d36dgdk71xuzzg.cloudfront.net/v1/manifest/3a2ac8e6b6c76471996ebf627393d9c9417a60b6/linetv-6-627778910172-MediaTailor-production/c9b2313d-efdd-4777-9fae-573be8a86755/0.m3u8$v1

TVBS新闻,http://iptv.4666888.xyz/iptv2A.php?id=43$iptv
TVBS新闻,http://rihou.cc:555/tv/[FY]tvbS新闻$rihou

新唐人,https://ntd02.akamaized.net/HD-NY/tracks-v3a1/mono.m3u8#

中天新闻,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGPs5SFZLO-IinkvC7BQ9rvah7AJj10Y0roafJQipTV3s2ryJxTTpw4mR-Oe6-Xr7F7vE_epW-GQXfLCzEA5V_TOW6Elw0vI4GrVSq2mgsVMV5NpcvUd3RpiN3UMlI15w5xefYSDQaSd5tIR7B5FQ7U0Hix33ZFbGKYitYETl0h2VnSo_rKQPzQwWL9REhX7fMYBybbKVqlzTBOfD6pogJxw.m3u8?u=1757123819#http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUn1weg9EIn8Xrh84byOMHltVE9N3WLtuC0KGqQoCGF3mOm0TSLdgPjhBprmGB4zyqQzA-hlku7ywqIzpIxD2NPouLpCdDfVvqCGLQHOouS1wFJfKeirbr0BNlIEcSWPoxar79xDEZh18C4Q3EZzV308KVQo0L5GaZ9n1h-yns8FSMwsfu2dThB5qEdAcL_EJ3eRscWGZ_PGZT3xHdBjigUA.m3u8?u=1756878715

TVBSHD,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGs8ZkpFx0ZzZqjEHuo2Itiv4FbhPO_a9MawRpjPFqO5rLG_M9KndZoq4pTwzN5YsgEJPtQiQvRftrRQv-970k7XxHRiAgRok3wpXwm44QOjCzi60kzyU72IA4XMGV3cpwLP3xveQPxQs8SaUOt3zoRLh8D8S5aZxUG9GDpjglkotL29bTkgAdSn-34M4Uk3vu3wSJU4wqvjtykbUdu1UOSQ.m3u8?u=1757123819
TVBS,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0Lyg_eOOZtFuqPa4t0j_eSveWP9aYFGU9KyqHId0yBbQCNk_YYNPAQshbfPKqC9c38lNgUXvOX1CWo8KR7PlDyfDvX_iwDtRZKy5TXRRRgnnBLkL6BSjACZP-UTeaLQfhMZaNzw7_yLFCytFhoKEJdKnWR4s-z1aYsDToMQ8eJ8brenzAnvC6viw0jRoU0QZYpLA.m3u8?u=1756878715

中天亚洲,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGAIvoaPRT_k7Q11J666xNCqRH7OI284a7oSqD1Zg0p0SImQFGi2klg_36ARQstovhrMJY1dqEhypU4Mu4I1t6wCe4a9y_JAvvQM6lunFI-vBUKJT8P6q2FTJKII8e5DulZrUbsmabaDwnemXYcxiFBk8aDg7z0GTe76gexmhjqmWujQMHu_Qq1-ANQdx76SA94Ez9P1YeKu9osjveb9YbHQ.m3u8?u=1757123819#http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUX5IHWvb3zedf6expPkQooUiSNAtYY810Aw14IIVfQDk_l93y0Jw-Q_ImK3iBHZLkjVqP2FTqUR13YW5vCldIWHWxChU7x0grZzxS_b7Ta-K6E0nm85bxgn3lw7p0LdO2Q-wX3nuypLAkEiDKr5XadtekKtgSiXFXEEn9ukk1tDFfOlxxBpZIBTE0dM21Y_VCiGL37GMgUB839QQQCG6VFQ.m3u8?u=1756878715

寰宇新闻,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUrjtaa4Sm6Zqst6X8-oz1Y-yX5WxfP9t3MAsEacmoHMAATkf95hBijDFAQIps_CljrY7cfUCax36RsGU9vHMakaqNys8flpfoZ32z0eID0KJ2STPZ2GH5xPG1alwz1Hp62UTKJuAYloprj_uyKumLdGq2pfUc7NXdljnUnLj3LSgPR9bjDEehNM6ZhUDcIxp6k6StsTsgfCFcB27k567Ffg.m3u8?u=1756878715

寰宇新闻,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGzBGO_5rjP_x_fBbIjWnn4LHjBH2ukJK6v_-VCP5x3tP1unCAxP9T392rhTgwF2O68ij3NP5pn1khx_QGEDs3LBNfg0cvWaFBYAjUA5S7_ZcVfKe_a-GD7-HESRwIQt42LkfGPQMCUPZTHQ4NwQ0YviYaezVyIO3YlWngG6wrgWv5GWj9uhg7CvxEhYXI9tmgvxlroN0VhBpAwE3kBxLtVQ.m3u8?u=1757123819
TVBS新闻,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LymUZNT2bmlxSvQ4cHRLiJ2fe2MaJc9Z6qOVHYbAImRKurKFLRanLJEjwLLytJ5msriMu78zUItpIgJjRN_mEajAeMurzBNZ6hoCeXJs5WQzLW-nmSuRFnv4FyYXnpB2GHc0J8Pp4HFKFRkpYhUW4r4qIZGA-BhwepMx06F0exFTlBdJ4GjyCsLcmGsAfpOI7YQ.m3u8?u=1756878715

东森新闻,http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUHWMHCytb2VBItbRCwo0LykwjWGI-kbzDKdcyNxDFVxU1FRFqUYdSnAlgANthqY6LES4LG3UkCWe6qg8Ln_T_TrdMrSyN53UB-GKlpN0m_Xtiemr8RPWlNYQTkuapKaeZ_tUhIwqwIR_D6lFRZyEKfuCfIJCDaoPzBzno5QpD5tDEUf5Ik30ZhXPyfINNx8-sF09MXxxtvF1BhC59ljjYKg.m3u8?u=1756878715

寰宇台湾,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OG-NsW6bSFcgEjK8p4ZtP-qEnEKjjD6eb_Hv9ytKbTQ5H2giI6H_2Tu8K-Gu2bk8h3W-O-obbn2XVao8W6T4KSnqpkY6v7Pg2Hj3Zx4-9lz8YgzGMxmDCPSgnFl7iQip9fuHsB9eM3t14UjftDSchHSbF5SksuSS2_nlQANM4-dmUfZe5-3nGhZuSvBa9HNWKHLa78cN9Bf1SwHev-eG5S_A.m3u8?u=1757123819#http://8.218.84.3:8885/live/LxWcScuQ6WphaELY4DhkKm8SIv7_ZgNIJtNvFurqphvyqxUIU84OjKVCwFxMq9iUdt63uRz89giBm7SDjL0rvx6mPFYFBkkZvn9WFnIWrnrmw-PJg94VdaIFjhKLLslS3hVgt8K1Gxhccp_R67ZRq_HQNtWBy3po4j7bv2IwqnZT9T8D5Ef3z7y9ybvoYR_r9iPLH8ejARDMhF9S1XKesCvpRSuc2dxQIegka38FuTXru3e7plTyOLICLjP8wL2__-kVV5BF8U8VV7BewaGHGdqMycRKCnq0nX0iQk4S_Kk.m3u8?u=1756878715

壹新闻,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGtqvaXXbta95-qX6RTBNzNdXMy6PYYPVGb7wJEs_I_f5UpdKNTkfQyNqbeH3dDEq7FyHjlaM91e6-Pjbc4AJvXliZkNSyk-VFu5uv66pikPsSCMmLyRs7yllyIY0E6epgebbhAAByXQsq7QFMkVcuBPfIivXoGm_SOVTM0_gfqHmdu95WzskBJpIBvZau7pfEQ1p5Zvs0RIqZ59xj5AxM_A.m3u8?u=1757123819

东森财经,http://8.218.84.3:8885/live/NlAhgdR475_p9pHeKE1G1rILoVl18Qqe36jUsiWqY5S26LQzNA-82o0LSiNo13OGdTl2oZi3PFcrIdH2vEo6mFGlFGcNM3YPk2Iju0GbA7Z9SpAdtkw3pUhEPhoMurs0vNz0Y_uO_z5kyiofMngimoRhNglwdrmqr8sBMu6goI850-VohIC2Pw5OCIszDtkF300MY1FSf21M4wr0VhcV1TU9ms6g3TCy8QPJ1I0d5eApZ2WZu8o7fKft4anKwdz67NKlbpx573JBYVOvmWv6_7Dx5impty9VbD-j0U6A_Nw.m3u8?u=1757123819

华视新闻,http://74.91.26.218:82/live/ctsnews.m3u8$74
中视新闻,http://74.91.26.218:82/live/ctvnews.m3u8$74
台视新闻,http://74.91.26.218:82/live/ttvnews.m3u8$74

TVBS亚洲,http://38.64.72.148:80/hls/modn/list/4005/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/4005/chunklist0.m3u8$chunk#http://38.64.72.148/hls/modn/list/4005/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/4005/playlist.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/4005/chunklist0.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/4005/playlist.m3u8$chunk

中视新闻,http://220.135.64.124:5050/of-4gtv-4gtv074/index.m3u8$220
华视新闻,http://165.154.226.214:50007/of-4gtv-4gtv052/index.m3u8$165#http://220.135.64.124:5050/of-4gtv-4gtv052/index.m3u8$220
今日新闻,http://220.135.64.124:5050/nnews-zh/index.m3u8$220
中天新闻,http://5.44.249.130:5002/ts/8i2mwhruaecye9fa.ts$ts

非凡新闻,rtmp://f13h.mine.nu/sat/tv581$rtm
非凡新闻,http://iptv.4666888.xyz/iptv2A.php?id=44$iptv

民视新闻,http://74.91.26.218:82/live/ftvnews.m3u8$74
华视教体,http://74.91.26.218:82/live/ctsjy.m3u8$74
华视,http://74.91.26.218:82/live/cts.m3u8$74
中视,http://74.91.26.218:82/live/ctv.m3u8$74
公视,http://74.91.26.218:82/live/pts.m3u8$74
台视,http://74.91.26.218:82/live/ttv.m3u8$74
TVB Plus,http://74.91.26.218:82/live/j2.m3u8$74
民视台湾,http://74.91.26.218:82/live/ftvtw.m3u8$74
民视第一,http://74.91.26.218:82/live/ftvdy.m3u8$74
公视台语,http://74.91.26.218:82/live/ptsty.m3u8$74
中视菁采,http://74.91.26.218:82/live/ctvjc.m3u8$74
中视经典,http://74.91.26.218:82/live/ctvjd.m3u8$74
台视财经,http://74.91.26.218:82/live/ttvcj.m3u8$74

台视新闻,http://38.64.72.148:80/hls/modn/list/4013/chunklist0.m3u8$chunk#http://38.64.72.148/hls/modn/list/4013/chunklist0.m3u8$chunk#http://38.64.72.148/hls/modn/list/4013/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/4013/playlist.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/4013/chunklist1.m3u8$chunk
民视新闻,http://38.64.72.148/hls/modn/list/4012/chunklist0.m3u8$chunk#http://38.64.72.148/hls/modn/list/4012/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/4012/playlist.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/4012/chunklist0.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/4012/chunklist1.m3u8$chunk

东森AMER,http://38.64.72.148:80/hls/modn/list/2015/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/2015/chunklist0.m3u8$chunk#http://38.64.72.148:80/hls/modn/list/2015/chunklist0.m3u8$chunk

东森超视,http://38.64.72.148:80/hls/modn/list/2013/chunklist1.m3u8$chunk#http://38.64.72.148/hls/modn/list/2013/chunklist0.m3u8$chunk

台视新闻,https://live.wcetv.com/hls/master-ttvnews.m3u8$hls#https://live.wcetv.com/hls/m3u8/ttvnews.m3u8$hls
中视新闻,http://123.51.136.80:8302/0.ts$ts
民视新闻,http://123.51.136.80:8310/0.ts$ts
台视新闻,http://123.51.136.80:8314/0.ts$ts
台视财经,http://123.51.136.80:8315/0.ts$ts
华视新闻,http://123.51.136.80:8319/0.ts$ts
ETRV中国,http://38.64.72.148/hls/modn/list/2003/chunklist0.m3u8$chunk

东森新闻,http://rihou.cc:555/tv/[Us]东森新闻$rihou
东森财经,http://rihou.cc:555/tv/[Us]东森财经$rihou
台视财经,http://rihou.cc:555/tv/[mn]台视财经$rihou
中视新闻,http://rihou.cc:555/tv/[mn]中视新闻$rihou
华视新闻,http://rihou.cc:555/tv/[mn]华视新闻$rihou
台视新闻,http://rihou.cc:555/tv/[mn]台视新闻$rihou
民视新闻,http://rihou.cc:555/tv/[mn]民视新闻$rihou
镜新闻,http://rihou.cc:555/tv/[Hk]闽镜新闻$rihou
民视台湾,http://rihou.cc:555/tv/[mn]民视南闽$rihou

民视新闻,http://211.72.174.95:8117/0.ts$中華

台视,http://211.72.174.95:8112/0.ts$中華
中视,http://211.72.174.95:8113/0.ts$中華
华视,http://211.72.174.95:8114/0.ts$中華
公视,http://211.72.174.95:8116/0.ts$中華
民视,http://211.72.174.95:8115/0.ts$中華
中视,http://165.154.226.214:50007/of-4gtv-4gtv040/index.m3u8$of

大新闻大爆卦,http://165.154.226.214:50007/ofiii201/index.m3u8?proxy=true$165
少康战情室,http://165.154.226.214:50007/ofiii207/index.m3u8?proxy=true$165
寰宇全视界,http://165.154.226.214:50007/ofiii204/index.m3u8?proxy=true$165
国际大小事,http://165.154.226.214:50007/ofiii55/index.m3u8?proxy=true$165
非凡大探索,http://165.154.226.214:50007/ofiii234/index.m3u8?proxy=true$165
TVBSHD,https://smt.giptv.indevs.in/tvbs/playlist.m3u8$smt

咪视直播,#genre#

咪视界1,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000006658$a58
咪视界2,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000004193$a93
咪视界3,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000010833$a33
咪视界4,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000019839$a39
咪视界5,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000031494$a94
咪视界6,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000011297$a97
咪视界7,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000010129$a29
咪视界8,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000021904$a04
咪视界9,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008176$a76
咪视界10,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000002809$a09
咪视界11,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000000097$a097
咪视界12,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000012558$a58
咪视界13,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000023434$a34
咪视界14,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000006077$a77
咪视界15,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000005308$a08
咪视界16,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000003915$a15
咪视界17,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008379$a79
咪视界18,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000028638$a38
咪视界19,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000008001$a01
咪视界20,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000002019$a19
咪视界21,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000005837$a37
咪视界22,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000027691$a91
咪视界23,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000005969$a69
咪视界24,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000007218$a218
咪视界25,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011518$a518
咪视界26,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011519$a519
咪视界27,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011520$a20
咪视界28,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000011518$a18
咪视界29,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000009788$a88
咪视界30,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000015560$a60
咪视界31,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000012616$a16
咪视界32,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000001000010948$a48
咪视界33,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000025380$a80
咪视界34,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000031669$a669
咪视界35,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000020000011522$a22
咪视界36,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000017678$a78
咪咕4K1,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000005180$a80
咪咕4K2,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000015686$a86

至臻视界3D,http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000025943$anf#http://anfeind1.kmdns.net:19999/migunohosts.php?channel-id=FifastbLive&Contentid=3000000010000027638$anf

DAZN1,rtmp://f13h.mine.nu/sat/tv731$f13
DAZN2,rtmp://f13h.mine.nu/sat/tv741$f13
MOMOTV,rtmp://f13h.mine.nu/sat/tv761.flv
MOMOTV,rtmp://f13h.mine.nu/sat/tv761
MOMOTV,http://60.248.77.83/sat/tv761.flv
DAZN2,rtmp://59.124.75.138/sat/md011$59
DAZN3,rtmp://59.124.75.138/sat/md021$59

SPORTSTV,https://live.sportstv.com.tr/hls/low/sportstv_hd/index.m3u8$migu
皇马RMTV,https://rmtv.akamaized.net/hls/live/2043153/rmtv-es-web/bitrate_3.m3u8
红牛运动,https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8#http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_6660.m3u8#https://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_3360.m3u8
红牛运动,http://rbmn-live.akamaized.net:80/hls/live/590964/BoRB-AT/master_1660.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8?zshijd
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8?zshijd
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_1660.m3u8
红牛运动,http://rbmn-live.akamaized.net/hls/live/590964/BoRB-AT/master_928.m3u8
MOMOTV,rtmp://59.124.75.138/sat/tv761$59#
TraceSports,https://lightning-tracesport-samsungau.amagi.tv/playlist1080p.m3u8

NOW体育,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382834&extension=ts&play_token=JBOlpsgTKU$main
NOW体育1,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382843&extension=ts&play_token=KANAeecxcz$main
NOW体育2,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382842&extension=ts&play_token=MCoDoR8s9G$main
NOW体育3,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382841&extension=ts&play_token=5uiKCGTNCF$main
NOW体育4,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382840&extension=ts&play_token=eoeYdjrkUg$main
NOW体育4K1,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382836&extension=ts&play_token=jSAYXQsMoY$main
NOW体育5,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382839&extension=ts&play_token=lu0NOftGgg$main
NOW体育6,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382838&extension=ts&play_token=WQ4pi5DTy3$main
NOW体育7,http://main.light-ott.net:80/play/live.php?mac=00:1A:79:3A:93:FD&stream=382837&extension=ts&play_token=rRmhe1TsX7$main

彭荃围棋,https://live.iill.top/douyin/707246679178$live
围棋张导,https://live.iill.top/douyin/448147530190$live
围棋昊洋,https://live.iill.top/douyin/841353831506$live
华丽象棋,https://live.iill.top/douyin/364795556202$live
天天象棋,https://live.iill.top/douyin/162120419867$live

体育专场,#genre#

羽毛球专场,https://live.ottiptv.cc/huya/30806115$cc
乒乓球专场,https://live.ottiptv.cc/huya/23505696$cc
格斗专场,https://live.ottiptv.cc/huya/20072796$cc
柔道专场,https://live.ottiptv.cc/huya/20072837$cc
WWE专场,https://live.ottiptv.cc/huya/30021023$cc
斯诺克专场,https://live.ottiptv.cc/huya/880214$cc
篮球专场,https://live.ottiptv.cc/huya/27949551$cc
赛车专场,https://live.ottiptv.cc/huya/18152482$cc
摔跤专场,https://live.ottiptv.cc/huya/20072812$cc
拳击专场,https://live.ottiptv.cc/huya/18152380$cc
摩托专场,https://live.ottiptv.cc/huya/19197407$cc
健美专场,https://live.ottiptv.cc/huya/26106704$cc
健身专场,https://live.ottiptv.cc/huya/24354754$cc
越野专场,https://live.ottiptv.cc/huya/30020978$cc
Big3专场,https://live.ottiptv.cc/huya/30847442$cc
飞盘专场,https://live.ottiptv.cc/huya/30689549$cc
飞镖专场,https://live.ottiptv.cc/huya/30631766$cc
瑜伽专场,https://live.ottiptv.cc/huya/20753449$cc
棒球专场,https://live.ottiptv.cc/huya/20072763$cc
扇耳光专场,https://live.ottiptv.cc/huya/30631765$cc

羽毛球专场,https://www.goodiptv.club/huya/30806115$good
乒乓球专场,https://www.goodiptv.club/huya/23505696$good
